index,name,key_skills,salary_from,salary_to,salary_currency,area_name,published_at
1717313,Разработчик С++ (iOS),"C/C++
Objective-C
C++
STL
iOS",100000.0,150000.0,RUR,Москва,2016-11-10T15:21:45+0300
1718861,IOS разработчик,"iOS
Objective-C
Git
SQL
Swift",27000.0,60000.0,RUR,Ростов-на-Дону,2016-11-12T11:07:37+0300
1718919,IOS developer/iOs разработчик,"iOS
Swift
Git
UI
Objective-C
HTTP
REST
JSON API
API",60000.0,80000.0,RUR,Санкт-Петербург,2016-11-12T13:03:05+0300
1719152,IOS Разработчик,"iOS
Objective-C
JSON API
UIKit
Git
Mercurial
CoreData
Multithread Programming
ООП
Design Patterns",60000.0,100000.0,RUR,Новосибирск,2016-11-13T14:07:58+0300
1720737,IOS разработчик,"iOS
Swift
Objective-C
Restfull api
SQLite
NoSQL",50000.0,100000.0,RUR,Санкт-Петербург,2016-11-14T17:17:29+0300
1721682,Разработчик мобильных приложений для iOS,"Objective-C
iOS
Git
CocoaPods
JSON API
Internet Server Api",70000.0,120000.0,RUR,Москва,2016-11-15T14:54:44+0300
1721797,IOS разработчик,"iOS
Xcode",35000.0,40000.0,RUR,Липецк,2016-11-15T16:19:30+0300
1722120,Программист iOS,"iOS
Objective-C
Swift
Cocoa Touch
SQLite
Git",110000.0,140000.0,RUR,Москва,2016-11-16T01:09:35+0300
1722652,IOS developer/iOs разработчик,"iOS
Swift
Git
UI
Objective-C
HTTP
REST
JSON API
API",60000.0,80000.0,RUR,Санкт-Петербург,2016-11-16T12:54:13+0300
1722901,IOS Developer,"Swift Programming Language
Objective-C
iOS
Git
API interaction",120000.0,500000.0,KZT,Нур-Султан,2016-11-16T15:40:18+0300
1724058,IOS разработчик,"iOS
Objective-C",60000.0,130000.0,RUR,Самара,2016-11-17T15:08:44+0300
1725127,IOS разработчик,"iOS
Разработка мобильных приложений
SWIFT
Xcode
Cocoa touch",140000.0,170000.0,RUR,Москва,2016-11-18T13:41:09+0300
1725350,IOS разработчик,"iOS
Mac Os
C#
Objective-C
SQL
C++
ООП
Developer",15000.0,25000.0,RUR,Волгоград,2016-11-18T16:01:37+0300
1725662,IOS разработчик (Objective-C),"iOS
ООП
XML
HTTP
RESTful
Objective-C
Git
Subversion
HIG
iOS SDK
HTTPS",50000.0,60000.0,RUR,Новосибирск,2016-11-19T09:21:59+0300
1726090,IOS разработчик,"Objective-C
iOS
ООП
SVN",200000.0,250000.0,RUR,Москва,2016-11-20T20:48:56+0300
1726744,IOS Разработчик,"iOS
Objective-C
CoreData
UIKit
CoreAnimation
CoreGraphics",1500.0,2600.0,USD,Минск,2016-11-21T11:10:09+0300
1730111,IOS разработчик,"iOS
Git
Objective-C
ООП
Разработка ПО
SQL
Mac Os",100000.0,200000.0,RUR,Москва,2016-11-23T19:21:52+0300
1732929,IOS разработчик,"Английский язык
Разработка ПО
.NET Framework
Java",15000.0,40000.0,RUR,Новокузнецк,2016-11-28T04:44:28+0300
1733017,IOS разработчик,"iOS
Objective-C
Управление проектами",80000.0,200000.0,KZT,Алматы,2016-11-28T08:16:52+0300
1735511,IOS/Android Developer,"iOS
Android",50000.0,100000.0,RUR,Вологда,2016-11-29T15:14:26+0300
1736621,Junior iOS developer,"Objective-C
iOS
Git
ООП
swift
GitHUB
SQL",25000.0,60000.0,RUR,Краснодар,2016-11-30T15:19:40+0300
1736647,Mobile App Architect - Android & iOS,"mobile
Software Development
Android SDK
iOS",4500.0,5500.0,USD,Москва,2016-11-30T15:31:33+0300
1736648,Mobile App Architect - Android & iOS,"mobile
Software Development
Android SDK
iOS",4500.0,5500.0,USD,Санкт-Петербург,2016-11-30T15:31:33+0300
1736684,IOS Software Architect,"Swift
Xcode
Objective-C
HTML
JavaScript
Ajax",4500.0,5500.0,USD,Санкт-Петербург,2016-11-30T15:49:56+0300
1736685,IOS Software Architect,"Swift
Xcode
Objective-C
HTML
JavaScript
Ajax",4500.0,5500.0,USD,Москва,2016-11-30T15:49:56+0300
1738174,IOS Software Engineer,"Xcode
Objective-C
JSON
SOAP
REST
HTML
JavaScript
Ajax",2200.0,2700.0,USD,Москва,2016-12-01T20:45:58+0300
1738175,IOS Software Engineer,"Xcode
Objective-C
JSON
SOAP
REST
HTML
JavaScript
Ajax",2200.0,2700.0,USD,Санкт-Петербург,2016-12-01T20:45:58+0300
1738383,Программист ObectiveC/iOS,"Xcode
Git
SQLite
HTTP
Http Server",1000.0,2000.0,USD,Минск,2016-12-02T09:36:28+0300
1738800,IOS разработчик,"iOS
Objective-C
Mac Os
Git
ООП",500.0,900.0,BYR,Минск,2016-12-02T14:11:00+0300
1740871,IOS разработчик,"iOS
Xamarin
Entity
SOLID
OOP
DRY
KISS
Gitflow
mono
JSON API
Web API
C#",70000.0,90000.0,RUR,Калининград,2016-12-05T16:12:25+0300
1743500,Разработчик приложений под iOS,iOS,60000.0,80000.0,RUR,Артем,2016-12-08T07:16:25+0300
1743504,Разработчик приложений под iOS,iOS,60000.0,80000.0,RUR,Благовещенск (Амурская область),2016-12-08T07:23:43+0300
1744813,IOS разработчик,"Objective-C
iOS
Git
ООП",70000.0,100000.0,RUR,Екатеринбург,2016-12-09T10:57:08+0300
1745676,IOS разработчик,"Objective-C
iOS",100000.0,140000.0,RUR,Москва,2016-12-10T16:26:57+0300
1747649,Разработчик приложений под iOS,"Objective-C
C++
ООП
iOS
Unix",50000.0,120000.0,RUR,Томск,2016-12-13T09:39:20+0300
1748912,IOS разработчик,"iOS
Objective-C",70000.0,80000.0,RUR,Ульяновск,2016-12-14T11:56:42+0300
1749199,Mid iOS разработчик,"iOS
Objective-C
Git
ООП
Swift",1100.0,2000.0,USD,Минск,2016-12-14T15:41:48+0300
1753477,IOS разработчик,"iOS
ipad",40000.0,100000.0,RUR,Санкт-Петербург,2016-12-20T11:08:31+0300
1754990,IOS разработчик,"Разработка ПО
Objective-C
swift",120000.0,130000.0,RUR,Москва,2016-12-21T17:03:39+0300
1754996,IOS разработчик,"Разработка ПО
Objective-C
swift",70000.0,120000.0,RUR,Омск,2016-12-21T17:10:10+0300
1754997,IOS разработчик,"Разработка ПО
Objective-C
swift",70000.0,120000.0,RUR,Брянск,2016-12-21T17:10:47+0300
1755063,Senior iOS разработчик в Eightydays.me,"iOS
Git
Xcode
Objective-C",2000.0,3000.0,USD,Минск,2016-12-21T18:38:24+0300
1756395,Разработчик мобильных приложений (Android / iOS),"iOS
Android
разработка мобильных приложений
API
NFC
Objective-C
Java Core",300000.0,350000.0,KZT,Алматы,2016-12-23T13:30:16+0300
1756857,IOS разработчик,"iOS
Objective-C
C++",30000.0,50000.0,RUR,Москва,2016-12-24T11:26:08+0300
1758937,IOS-разработчик,"Objective-C
Core Data
Git
iOS
ООП
XMPP",2000.0,3500.0,USD,Великобритания,2016-12-27T19:44:57+0300
1758956,Senior IOS developer / Ведущий IOS разработчик,"iOS
Swift
Xcode
Carthage
Unbox",150000.0,220000.0,RUR,Москва,2016-12-27T21:49:10+0300
1760797,IOS разработчик,"Английский язык
Разработка ПО
.NET Framework
Java",15000.0,40000.0,RUR,Новокузнецк,2016-12-30T09:02:58+0300
1760992,IOS разработчик,"Амбициозность
iOS
Инициативность
Работа в команде
Тайм-менеджмент",80000.0,120000.0,RUR,Красноярск,2016-12-30T13:04:17+0300
1761503,Ведущий IOS разработчик,"iOS
Git
Objective-C",40000.0,65000.0,RUR,Йошкар-Ола,2017-01-03T10:40:48+0300
1761699,IOS разработчик,"Амбициозность
iOS
Инициативность
Работа в команде
Тайм-менеджмент",75000.0,110000.0,RUR,Уфа,2017-01-03T20:40:34+0300
1761700,IOS разработчик,"Амбициозность
iOS
Инициативность
Работа в команде
Тайм-менеджмент",75000.0,110000.0,RUR,Челябинск,2017-01-03T20:41:14+0300
1761766,Программист IOS/Android,"HTML5
jQuery
JavaScript
MySQL
Python
AngularJS
Ajax
CSS
xamarin
Android
WIndows Phone",100000.0,200000.0,KZT,Алматы,2017-01-04T09:43:51+0300
1764137,IOS разработчик и Android разработчик,"iOS
Android",150000.0,300000.0,KZT,Алматы,2017-01-09T12:07:08+0300
1765005,IOS разработчик,"iOS
Objective-C
Git
ООП
Python
Swift",50000.0,100000.0,RUR,Тверь,2017-01-09T17:03:18+0300
1765794,IOS & Android разработчик,"iOS
Android",200000.0,300000.0,KZT,Алматы,2017-01-10T12:04:05+0300
1765865,IOS разработчик,"iOS
Objective-C
Mac Os
Git
ООП",500.0,1000.0,BYR,Минск,2017-01-10T12:31:22+0300
1766804,Mobile App Architect - Android & iOS,"iOS
Android",4000.0,5000.0,USD,Минск,2017-01-11T08:02:33+0300
1766805,Mobile App Architect - Android & iOS,"iOS
Android",4000.0,5000.0,USD,Санкт-Петербург,2017-01-11T08:02:33+0300
1766806,Mobile App Architect - Android & iOS,"iOS
Android",4000.0,5000.0,USD,Москва,2017-01-11T08:02:33+0300
1766807,Mobile App Architect - Android & iOS,"iOS
Android",4000.0,5000.0,USD,Киев,2017-01-11T08:02:33+0300
1769626,IOS разработчик,"iOS
Objective-C",100000.0,150000.0,RUR,Омск,2017-01-13T11:25:00+0300
1769627,IOS разработчик,"iOS
Objective-C",100000.0,150000.0,RUR,Нижний Новгород,2017-01-13T11:25:00+0300
1769628,IOS разработчик,"iOS
Objective-C",100000.0,150000.0,RUR,Красноярск,2017-01-13T11:25:00+0300
1769629,IOS разработчик,"iOS
Objective-C",100000.0,150000.0,RUR,Уфа,2017-01-13T11:25:00+0300
1769630,IOS разработчик,"iOS
Objective-C",100000.0,150000.0,RUR,Новосибирск,2017-01-13T11:25:00+0300
1769631,IOS разработчик,"iOS
Objective-C",100000.0,150000.0,RUR,Воронеж,2017-01-13T11:25:00+0300
1769632,IOS разработчик,"iOS
Objective-C",100000.0,150000.0,RUR,Самара,2017-01-13T11:25:00+0300
1769633,IOS разработчик,"iOS
Objective-C",100000.0,150000.0,RUR,Казань,2017-01-13T11:25:00+0300
1769634,IOS разработчик,"iOS
Objective-C",100000.0,150000.0,RUR,Москва,2017-01-13T11:25:00+0300
1769635,IOS разработчик,"iOS
Objective-C",100000.0,150000.0,RUR,Санкт-Петербург,2017-01-13T11:25:00+0300
1769772,IOS разработчик,"iOS
Git
ООП
Objective-C",50000.0,150000.0,RUR,Волгоград,2017-01-13T12:32:45+0300
1770397,IOS разработчик,"iOS
Xamarin
Entity
SOLID
OOP
DRY
KISS
Gitflow
mono
JSON API
Web API
C#",70000.0,90000.0,RUR,Калининград,2017-01-13T17:37:15+0300
1770706,IOS разработчик,"Разработка ПО
Objective-C
swift",80000.0,130000.0,RUR,Самара,2017-01-14T23:05:25+0300
1771271,Разработчик приложений под iOS,iOS,60000.0,80000.0,RUR,Артем,2017-01-16T11:05:45+0300
1774676,Junior iOS Developer,"iOS
Objective-C
Xcode
Uikit
ООП",50000.0,70000.0,RUR,Пенза,2017-01-18T16:47:23+0300
1774682,Middle iOS Developer,"iOS
Objective-C
Xcode
Uikit
ООП",70000.0,90000.0,RUR,Пенза,2017-01-18T16:50:17+0300
1774902,IOS Developer,"iOS
Git
ООП
Английский язык",1200.0,2000.0,USD,Минск,2017-01-18T23:05:55+0300
1776700,IOS разработчик,"iOS
Objective-C
Git
Atlassian Jira
Xcode
OpenstreetMap
JSON API",80000.0,130000.0,RUR,Москва,2017-01-20T13:33:27+0300
1776782,IOS разработчик,"iOS
Objective-C
Git
UX
UI
Работа в команде
Cocoa Touch
Swift",50000.0,100000.0,RUR,Ижевск,2017-01-20T14:16:56+0300
1780895,IOS разработчик,"Разработка ПО
Objective-C
swift",70000.0,120000.0,RUR,Уфа,2017-01-24T23:12:29+0300
1780896,IOS разработчик,"Разработка ПО
Objective-C
swift",70000.0,120000.0,RUR,Пятигорск,2017-01-24T23:12:29+0300
1780897,IOS разработчик,"Разработка ПО
Objective-C
swift",70000.0,120000.0,RUR,Симферополь,2017-01-24T23:12:29+0300
1781592,Разработчик мобильных приложений (Android / iOS программист),"Java
Android
iOS
Git
HTML
JavaScript",20000.0,45000.0,RUR,Ульяновск,2017-01-25T15:23:52+0300
1781660,IOS разработчик,"Разработка ПО
Objective-C
swift",80000.0,120000.0,RUR,Новосибирск,2017-01-25T16:02:05+0300
1782105,IOS разработчик,"iOS
Objective-C
ООП
Mac Os
Xcode
MySQL
Git
iOS SDK",60000.0,120000.0,RUR,Владивосток,2017-01-26T09:09:55+0300
1784387,IOS Software Engineer,"Xcode
Objective-C
Swift
XML
HTML5
JavaScript
jQuery
Ajax
English
Remote Work",2200.0,2700.0,USD,Москва,2017-01-29T02:46:42+0300
1785006,IOS разработчик,"iOS
Objective-C",30000.0,110000.0,RUR,Ростов-на-Дону,2017-01-30T10:14:57+0300
1785010,IOS разработчик,"iOS
Objective-C",30000.0,110000.0,RUR,Таганрог,2017-01-30T10:15:16+0300
1786977,IOS Разработчик,"iOS
Objective-C
C++
Swift
X-Code
CoreData
UIKit
AFNetworking
Alamofire
MagicalRecord
SugarRecord
ObjectMapper
RxSwift
ReactiveCocoa
SwiftyJSON
MVC
MVVM
VIPER
HTTP
TCP/IP",35000.0,50000.0,RUR,Краснодар,2017-01-31T15:28:25+0300
1787044,IOS Developer / Программист iOS,"Objective-C
JSON API
REST-API
HTTP
ООП
Git
iOS
Mac Os
Swift
bitcoin",1000.0,4000.0,USD,Москва,2017-01-31T16:13:54+0300
1789219,IOS разработчик,"CoreData
UIKit
Foundation
AutoLayout
Git
Objective-C
Xcode",25000.0,60000.0,RUR,Ростов-на-Дону,2017-02-02T15:36:26+0300
1790681,Team Leader iOS developer,iOS,100000.0,250000.0,RUR,Санкт-Петербург,2017-02-03T19:47:34+0300
1790807,Разработчик iOS,"iOS
Objective-C
Swift",70000.0,150000.0,RUR,Самара,2017-02-04T15:39:00+0300
1791112,IOS- разработчик,"iOS
Objective-C
Swift
ООП
Алгоритмы
Структуры данных
Cocoa.Framework
MVC
Git",250000.0,500000.0,KZT,Алматы,2017-02-06T06:53:34+0300
1792238,"Разработчик под iOS (iPhone, iPad)","iOS
Objective-C",60000.0,80000.0,RUR,Новосибирск,2017-02-06T14:09:54+0300
1792930,IOS разработчик,"iOS
Android
REST
API
Objective-C",250000.0,250000.0,KZT,Нур-Султан,2017-02-07T08:11:07+0300
1793502,IOS Developer / IOS Разработчик,"iOS Frameworks
Objective-C
iOS",1500.0,2000.0,USD,Минск,2017-02-07T13:57:53+0300
1794362,IOS разработчик / iOS Developer,"iOS
Git
Objective-C
ООП
Разработка ПО
SQL
Mac Os",100000.0,180000.0,RUR,Москва,2017-02-08T10:54:40+0300
1794451,Программист Objective-C для iOS,"iOS
HTTP
Objective-C",100000.0,200000.0,RUR,Москва,2017-02-08T11:29:43+0300
1794526,IOS разработчик,"Objective-C
HTTP
iOS
PHP
разработка мобильных приложений
Веб-программирование
swift",200000.0,200000.0,KZT,Алматы,2017-02-08T11:57:08+0300
1796484,IOS Developer,"iOS
Git
UI
Swift
ReactiveCocoa",4500.0,6500.0,EUR,Москва,2017-02-09T17:29:56+0300
1796532,IOS разработчик (senior),"iOS SDK
Swift
Objective-C",140000.0,180000.0,RUR,Омск,2017-02-09T18:18:12+0300
1796609,IOS разработчик,"iOS
Git
Objective-C
ООП
Разработка ПО
SQL
Mac Os",100000.0,200000.0,RUR,Москва,2017-02-09T19:34:32+0300
1797716,IOS Developer,"iOS
Swift",70000.0,80000.0,RUR,Воронеж,2017-02-10T19:36:55+0300
1799032,IOS разработчик,"iOS
Xamarin
Entity
SOLID
OOP
DRY
KISS
Gitflow
mono
JSON API
Web API
C#",70000.0,90000.0,RUR,Калининград,2017-02-13T11:21:30+0300
1799194,IOS разработчик,"Objective-C
iOS
ООП",50000.0,80000.0,RUR,Новосибирск,2017-02-13T12:03:07+0300
1800924,Senior iOS Разработчик,"iOS
Objective-C
C++
ООП
Swift
Git
Xcode
CoreData
CallKit",2000.0,6000.0,BYR,Минск,2017-02-14T13:45:49+0300
1802599,IOS разработчик,"iOS
Objective-C
Xcode",130000.0,170000.0,RUR,Москва,2017-02-16T01:55:06+0300
1804493,Full stack iOS Developer (внутрикорпоративные продукты),iOS,2200.0,4000.0,USD,Москва,2017-02-17T13:40:03+0300
1807838,Senior IOS Developer,"Objective-C
Concurrency
iOS
ООП",175000.0,225000.0,RUR,Москва,2017-02-21T12:48:30+0300
1807986,IOS разработчик,"Objective-C
Java
iOS
Git
Redmine",45000.0,85000.0,RUR,Волгоград,2017-02-21T14:13:42+0300
1808718,Разработчик приложений под iOS,"Objective-C
C++
ООП
iOS
Unix",80000.0,120000.0,RUR,Томск,2017-02-22T10:42:19+0300
1809340,"Mobile Developer / Программист мобильных устройств (Android, iOS, Cocos2dx / C++)","C++
iOS
Android
Cocos2DX
Game Programming",100000.0,150000.0,RUR,Санкт-Петербург,2017-02-22T17:27:22+0300
1809641,Senior IOS Developer,"Objective-C
Concurrency
iOS
ООП",175000.0,225000.0,RUR,Санкт-Петербург,2017-02-23T12:23:43+0300
1809642,Senior IOS Developer,"Objective-C
Concurrency
iOS
ООП",175000.0,225000.0,RUR,Казань,2017-02-23T12:23:43+0300
